transit_timestamp,station_complex,fare_class_category,ridership,transfers
2/20/26 19:00,23 St-Baruch College (6),Metrocard - Other,4,0
2/20/26 19:00,23 St-Baruch College (6),OMNY - Students,29,1
2/20/26 19:00,23 St-Baruch College (6),OMNY - Fair Fare,35,1
2/20/26 19:00,23 St-Baruch College (6),OMNY - Other,9,0
2/20/26 19:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,2,0
2/20/26 19:00,23 St-Baruch College (6),Metrocard - Full Fare,3,0
2/20/26 18:00,23 St-Baruch College (6),OMNY - Other,17,0
2/20/26 18:00,23 St-Baruch College (6),OMNY - Fair Fare,35,0
2/20/26 18:00,23 St-Baruch College (6),OMNY - Students,45,1
2/20/26 18:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/20/26 18:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/20/26 18:00,23 St-Baruch College (6),OMNY - Full Fare,"1,329",34
2/20/26 18:00,23 St-Baruch College (6),OMNY - Seniors & Disability,54,7
2/20/26 17:00,23 St-Baruch College (6),OMNY - Students,77,1
2/20/26 17:00,23 St-Baruch College (6),OMNY - Seniors & Disability,76,10
2/20/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/20/26 17:00,23 St-Baruch College (6),OMNY - Other,20,0
2/20/26 17:00,23 St-Baruch College (6),OMNY - Fair Fare,77,2
2/20/26 17:00,23 St-Baruch College (6),OMNY - Full Fare,"1,578",31
2/20/26 17:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/20/26 16:00,23 St-Baruch College (6),OMNY - Students,98,1
2/20/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,3,0
2/20/26 16:00,23 St-Baruch College (6),OMNY - Fair Fare,69,1
2/20/26 16:00,23 St-Baruch College (6),OMNY - Other,22,0
2/20/26 16:00,23 St-Baruch College (6),Metrocard - Other,15,0
2/20/26 16:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/20/26 16:00,23 St-Baruch College (6),OMNY - Seniors & Disability,100,12
2/20/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,4,0
2/20/26 16:00,23 St-Baruch College (6),OMNY - Full Fare,"1,477",42
2/20/26 15:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,1,0
2/20/26 15:00,23 St-Baruch College (6),OMNY - Seniors & Disability,69,6
2/20/26 15:00,23 St-Baruch College (6),OMNY - Other,13,0
2/20/26 15:00,23 St-Baruch College (6),OMNY - Students,93,3
2/20/26 15:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/20/26 15:00,23 St-Baruch College (6),Metrocard - Other,6,0
2/20/26 15:00,23 St-Baruch College (6),OMNY - Fair Fare,77,1
2/20/26 15:00,23 St-Baruch College (6),OMNY - Full Fare,"1,368",32
2/20/26 14:00,23 St-Baruch College (6),OMNY - Seniors & Disability,90,10
2/20/26 14:00,23 St-Baruch College (6),Metrocard - Other,9,0
2/20/26 14:00,23 St-Baruch College (6),OMNY - Fair Fare,61,0
2/20/26 14:00,23 St-Baruch College (6),OMNY - Students,91,1
2/20/26 14:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
2/20/26 14:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,2,0
2/20/26 14:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/20/26 14:00,23 St-Baruch College (6),OMNY - Other,13,0
2/20/26 14:00,23 St-Baruch College (6),OMNY - Full Fare,"1,034",17
2/20/26 13:00,23 St-Baruch College (6),OMNY - Full Fare,951,13
2/20/26 13:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
2/20/26 13:00,23 St-Baruch College (6),OMNY - Seniors & Disability,80,12
2/20/26 13:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,3,0
2/20/26 13:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/20/26 13:00,23 St-Baruch College (6),OMNY - Fair Fare,58,1
2/20/26 13:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/20/26 13:00,23 St-Baruch College (6),OMNY - Other,6,0
2/20/26 13:00,23 St-Baruch College (6),OMNY - Students,55,0
2/20/26 12:00,23 St-Baruch College (6),OMNY - Fair Fare,44,1
2/20/26 12:00,23 St-Baruch College (6),OMNY - Seniors & Disability,69,6
2/20/26 12:00,23 St-Baruch College (6),OMNY - Full Fare,882,23
2/20/26 12:00,23 St-Baruch College (6),OMNY - Students,66,2
2/20/26 12:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
2/20/26 12:00,23 St-Baruch College (6),OMNY - Other,12,0
2/20/26 12:00,23 St-Baruch College (6),Metrocard - Other,7,0
2/20/26 12:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,2,0
2/20/26 11:00,23 St-Baruch College (6),OMNY - Full Fare,610,21
2/20/26 11:00,23 St-Baruch College (6),OMNY - Other,1,0
2/20/26 11:00,23 St-Baruch College (6),Metrocard - Other,7,0
2/20/26 11:00,23 St-Baruch College (6),OMNY - Fair Fare,23,0
2/20/26 11:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
2/20/26 11:00,23 St-Baruch College (6),OMNY - Seniors & Disability,62,6
2/20/26 11:00,23 St-Baruch College (6),OMNY - Students,35,0
2/20/26 11:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
2/20/26 10:00,23 St-Baruch College (6),OMNY - Students,25,0
2/20/26 10:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/20/26 10:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/20/26 10:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,1,0
2/20/26 10:00,23 St-Baruch College (6),OMNY - Fair Fare,22,1
2/20/26 10:00,23 St-Baruch College (6),OMNY - Seniors & Disability,67,12
2/20/26 10:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,21,0
2/20/26 10:00,23 St-Baruch College (6),OMNY - Other,7,0
2/20/26 10:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/20/26 10:00,23 St-Baruch College (6),OMNY - Full Fare,644,34
2/20/26 9:00,23 St-Baruch College (6),OMNY - Students,16,0
2/20/26 9:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,5,0
2/20/26 9:00,23 St-Baruch College (6),OMNY - Full Fare,760,49
2/20/26 9:00,23 St-Baruch College (6),OMNY - Fair Fare,14,1
2/20/26 9:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/20/26 9:00,23 St-Baruch College (6),OMNY - Seniors & Disability,43,12
2/20/26 9:00,23 St-Baruch College (6),OMNY - Other,14,0
2/20/26 8:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/20/26 8:00,23 St-Baruch College (6),OMNY - Students,20,1
2/20/26 8:00,23 St-Baruch College (6),OMNY - Other,7,0
2/20/26 8:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,2,0
2/20/26 8:00,23 St-Baruch College (6),OMNY - Full Fare,959,67
2/20/26 8:00,23 St-Baruch College (6),OMNY - Fair Fare,17,2
2/20/26 8:00,23 St-Baruch College (6),OMNY - Seniors & Disability,34,8
2/20/26 7:00,23 St-Baruch College (6),OMNY - Full Fare,465,90
2/20/26 7:00,23 St-Baruch College (6),OMNY - Fair Fare,9,0
2/20/26 7:00,23 St-Baruch College (6),OMNY - Students,43,2
2/20/26 7:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/20/26 7:00,23 St-Baruch College (6),OMNY - Other,4,0
2/20/26 7:00,23 St-Baruch College (6),OMNY - Seniors & Disability,21,7
2/20/26 6:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
2/20/26 6:00,23 St-Baruch College (6),OMNY - Full Fare,171,49
2/20/26 6:00,23 St-Baruch College (6),OMNY - Students,10,0
2/20/26 6:00,23 St-Baruch College (6),OMNY - Seniors & Disability,10,3
2/20/26 6:00,23 St-Baruch College (6),OMNY - Other,4,0
2/20/26 6:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
2/20/26 6:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/20/26 5:00,23 St-Baruch College (6),OMNY - Full Fare,33,11
2/20/26 5:00,23 St-Baruch College (6),OMNY - Seniors & Disability,1,1
2/20/26 5:00,23 St-Baruch College (6),OMNY - Fair Fare,3,1
2/20/26 5:00,23 St-Baruch College (6),OMNY - Students,1,0
2/20/26 4:00,23 St-Baruch College (6),OMNY - Other,2,0
2/20/26 4:00,23 St-Baruch College (6),OMNY - Full Fare,14,0
2/20/26 3:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
2/20/26 3:00,23 St-Baruch College (6),OMNY - Full Fare,16,0
2/20/26 3:00,23 St-Baruch College (6),OMNY - Students,1,0
2/20/26 2:00,23 St-Baruch College (6),OMNY - Full Fare,13,0
2/20/26 2:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
2/20/26 2:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/20/26 2:00,23 St-Baruch College (6),OMNY - Other,1,0
2/20/26 1:00,23 St-Baruch College (6),OMNY - Students,2,0
2/20/26 1:00,23 St-Baruch College (6),OMNY - Fair Fare,4,0
2/20/26 1:00,23 St-Baruch College (6),OMNY - Full Fare,72,0
2/20/26 1:00,23 St-Baruch College (6),OMNY - Other,1,0
2/20/26 1:00,23 St-Baruch College (6),OMNY - Seniors & Disability,1,0
2/20/26 0:00,23 St-Baruch College (6),OMNY - Full Fare,136,1
2/20/26 0:00,23 St-Baruch College (6),OMNY - Fair Fare,6,0
2/20/26 0:00,23 St-Baruch College (6),OMNY - Other,3,0
2/20/26 0:00,23 St-Baruch College (6),OMNY - Seniors & Disability,4,0
2/20/26 0:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
2/20/26 0:00,23 St-Baruch College (6),OMNY - Students,3,0
2/19/26 23:00,23 St-Baruch College (6),OMNY - Other,1,0
2/19/26 23:00,23 St-Baruch College (6),OMNY - Fair Fare,12,0
2/19/26 23:00,23 St-Baruch College (6),OMNY - Students,12,0
2/19/26 23:00,23 St-Baruch College (6),OMNY - Seniors & Disability,12,0
2/19/26 23:00,23 St-Baruch College (6),OMNY - Full Fare,279,2
2/19/26 23:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/19/26 22:00,23 St-Baruch College (6),OMNY - Full Fare,405,6
2/19/26 22:00,23 St-Baruch College (6),OMNY - Fair Fare,34,0
2/19/26 22:00,23 St-Baruch College (6),OMNY - Other,11,0
2/19/26 22:00,23 St-Baruch College (6),OMNY - Seniors & Disability,17,1
2/19/26 22:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/19/26 22:00,23 St-Baruch College (6),OMNY - Students,15,0
2/19/26 22:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/19/26 21:00,23 St-Baruch College (6),OMNY - Seniors & Disability,30,1
2/19/26 21:00,23 St-Baruch College (6),OMNY - Other,12,0
2/19/26 21:00,23 St-Baruch College (6),OMNY - Fair Fare,46,0
2/19/26 21:00,23 St-Baruch College (6),OMNY - Students,43,0
2/19/26 21:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/19/26 21:00,23 St-Baruch College (6),OMNY - Full Fare,731,10
2/19/26 20:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/19/26 20:00,23 St-Baruch College (6),Metrocard - Other,7,0
2/19/26 20:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,4,0
2/19/26 20:00,23 St-Baruch College (6),OMNY - Seniors & Disability,44,4
2/19/26 20:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/19/26 20:00,23 St-Baruch College (6),OMNY - Students,83,1
2/19/26 20:00,23 St-Baruch College (6),OMNY - Other,14,0
2/19/26 20:00,23 St-Baruch College (6),OMNY - Fair Fare,88,1
2/19/26 20:00,23 St-Baruch College (6),OMNY - Full Fare,"1,238",11
2/19/26 19:00,23 St-Baruch College (6),OMNY - Fair Fare,96,2
2/19/26 19:00,23 St-Baruch College (6),OMNY - Other,30,0
2/19/26 19:00,23 St-Baruch College (6),OMNY - Full Fare,"1,565",28
2/19/26 19:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
2/19/26 19:00,23 St-Baruch College (6),OMNY - Seniors & Disability,60,4
2/19/26 19:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
2/19/26 19:00,23 St-Baruch College (6),OMNY - Students,103,1
2/19/26 19:00,23 St-Baruch College (6),Metrocard - Other,5,0
2/19/26 18:00,23 St-Baruch College (6),OMNY - Other,13,0
2/19/26 18:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/19/26 18:00,23 St-Baruch College (6),OMNY - Full Fare,"1,954",40
2/19/26 18:00,23 St-Baruch College (6),OMNY - Seniors & Disability,68,6
2/19/26 18:00,23 St-Baruch College (6),OMNY - Fair Fare,80,0
2/19/26 18:00,23 St-Baruch College (6),OMNY - Students,83,0
2/19/26 18:00,23 St-Baruch College (6),Metrocard - Other,5,0
2/19/26 18:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
2/19/26 17:00,23 St-Baruch College (6),OMNY - Fair Fare,130,1
2/19/26 17:00,23 St-Baruch College (6),OMNY - Full Fare,"2,595",43
2/19/26 17:00,23 St-Baruch College (6),OMNY - Students,162,0
2/19/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,4,0
2/19/26 17:00,23 St-Baruch College (6),OMNY - Other,24,0
2/19/26 17:00,23 St-Baruch College (6),OMNY - Seniors & Disability,120,5
2/19/26 17:00,23 St-Baruch College (6),Metrocard - Other,6,0
2/19/26 16:00,23 St-Baruch College (6),OMNY - Students,156,5
2/19/26 16:00,23 St-Baruch College (6),OMNY - Seniors & Disability,135,7
2/19/26 16:00,23 St-Baruch College (6),OMNY - Full Fare,"2,025",43
2/19/26 16:00,23 St-Baruch College (6),Metrocard - Other,12,0
2/19/26 16:00,23 St-Baruch College (6),OMNY - Fair Fare,124,2
2/19/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,3,0
2/19/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,4,0
2/19/26 16:00,23 St-Baruch College (6),OMNY - Other,19,0
2/19/26 15:00,23 St-Baruch College (6),OMNY - Fair Fare,100,1
2/19/26 15:00,23 St-Baruch College (6),OMNY - Other,20,0
2/19/26 15:00,23 St-Baruch College (6),OMNY - Seniors & Disability,114,4
2/19/26 15:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
2/19/26 15:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/19/26 15:00,23 St-Baruch College (6),OMNY - Full Fare,"1,472",25
2/19/26 15:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,4,0
2/19/26 15:00,23 St-Baruch College (6),OMNY - Students,132,1
2/19/26 15:00,23 St-Baruch College (6),Metrocard - Other,4,0
2/19/26 14:00,23 St-Baruch College (6),OMNY - Full Fare,"1,055",28
2/19/26 14:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/19/26 14:00,23 St-Baruch College (6),OMNY - Fair Fare,66,3
2/19/26 14:00,23 St-Baruch College (6),Metrocard - Other,8,0
2/19/26 14:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,3,0
2/19/26 14:00,23 St-Baruch College (6),OMNY - Students,75,0
2/19/26 14:00,23 St-Baruch College (6),OMNY - Other,14,1
2/19/26 14:00,23 St-Baruch College (6),OMNY - Seniors & Disability,81,9
2/19/26 13:00,23 St-Baruch College (6),OMNY - Other,13,0
2/19/26 13:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
2/19/26 13:00,23 St-Baruch College (6),OMNY - Fair Fare,40,3
2/19/26 13:00,23 St-Baruch College (6),Metrocard - Other,5,0
2/19/26 13:00,23 St-Baruch College (6),OMNY - Seniors & Disability,89,13
2/19/26 13:00,23 St-Baruch College (6),OMNY - Students,65,3
2/19/26 13:00,23 St-Baruch College (6),OMNY - Full Fare,780,29
2/19/26 12:00,23 St-Baruch College (6),OMNY - Seniors & Disability,75,7
2/19/26 12:00,23 St-Baruch College (6),Metrocard - Other,13,0
2/19/26 12:00,23 St-Baruch College (6),OMNY - Fair Fare,67,0
2/19/26 12:00,23 St-Baruch College (6),Metrocard - Full Fare,2,0
2/19/26 12:00,23 St-Baruch College (6),OMNY - Other,16,0
2/19/26 12:00,23 St-Baruch College (6),OMNY - Full Fare,966,18
2/19/26 12:00,23 St-Baruch College (6),OMNY - Students,106,2
2/19/26 11:00,23 St-Baruch College (6),OMNY - Students,54,0
2/19/26 11:00,23 St-Baruch College (6),OMNY - Other,11,0
2/19/26 11:00,23 St-Baruch College (6),OMNY - Full Fare,739,15
2/19/26 11:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/19/26 11:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
2/19/26 11:00,23 St-Baruch College (6),OMNY - Fair Fare,55,1
2/19/26 11:00,23 St-Baruch College (6),OMNY - Seniors & Disability,91,10
2/19/26 10:00,23 St-Baruch College (6),OMNY - Full Fare,703,26
2/19/26 10:00,23 St-Baruch College (6),OMNY - Seniors & Disability,64,10
2/19/26 10:00,23 St-Baruch College (6),OMNY - Students,55,0
2/19/26 10:00,23 St-Baruch College (6),OMNY - Fair Fare,36,1
2/19/26 10:00,23 St-Baruch College (6),Metrocard - Other,5,0
2/19/26 10:00,23 St-Baruch College (6),OMNY - Other,5,0
2/19/26 10:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/19/26 10:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/19/26 9:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/19/26 9:00,23 St-Baruch College (6),OMNY - Full Fare,"1,002",56
2/19/26 9:00,23 St-Baruch College (6),OMNY - Other,13,0
2/19/26 9:00,23 St-Baruch College (6),OMNY - Students,19,2
2/19/26 9:00,23 St-Baruch College (6),OMNY - Seniors & Disability,61,7
2/19/26 9:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/19/26 9:00,23 St-Baruch College (6),OMNY - Fair Fare,15,2
2/19/26 8:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/19/26 8:00,23 St-Baruch College (6),OMNY - Students,18,1
2/19/26 8:00,23 St-Baruch College (6),OMNY - Full Fare,"1,504",99
2/19/26 8:00,23 St-Baruch College (6),OMNY - Seniors & Disability,41,10
2/19/26 8:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/19/26 8:00,23 St-Baruch College (6),OMNY - Other,8,0
2/19/26 8:00,23 St-Baruch College (6),OMNY - Fair Fare,19,3
2/19/26 7:00,23 St-Baruch College (6),OMNY - Other,5,0
2/19/26 7:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,2,0
2/19/26 7:00,23 St-Baruch College (6),OMNY - Seniors & Disability,24,7
2/19/26 7:00,23 St-Baruch College (6),Metrocard - Other,6,0
2/19/26 7:00,23 St-Baruch College (6),OMNY - Fair Fare,10,1
2/19/26 7:00,23 St-Baruch College (6),OMNY - Full Fare,680,109
2/19/26 7:00,23 St-Baruch College (6),OMNY - Students,38,5
2/19/26 6:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/19/26 6:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
2/19/26 6:00,23 St-Baruch College (6),OMNY - Students,7,0
2/19/26 6:00,23 St-Baruch College (6),OMNY - Other,2,0
2/19/26 6:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/19/26 6:00,23 St-Baruch College (6),OMNY - Seniors & Disability,7,3
2/19/26 6:00,23 St-Baruch College (6),OMNY - Full Fare,214,60
2/19/26 5:00,23 St-Baruch College (6),OMNY - Full Fare,55,18
2/19/26 5:00,23 St-Baruch College (6),OMNY - Fair Fare,3,1
2/19/26 5:00,23 St-Baruch College (6),OMNY - Seniors & Disability,1,1
2/19/26 4:00,23 St-Baruch College (6),OMNY - Full Fare,16,0
2/19/26 4:00,23 St-Baruch College (6),OMNY - Other,1,0
2/19/26 3:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
2/19/26 3:00,23 St-Baruch College (6),OMNY - Students,2,0
2/19/26 3:00,23 St-Baruch College (6),OMNY - Seniors & Disability,1,0
2/19/26 3:00,23 St-Baruch College (6),OMNY - Full Fare,5,0
2/19/26 2:00,23 St-Baruch College (6),OMNY - Full Fare,10,0
2/19/26 2:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/19/26 1:00,23 St-Baruch College (6),OMNY - Full Fare,39,0
2/19/26 1:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
2/19/26 1:00,23 St-Baruch College (6),OMNY - Students,1,0
2/19/26 1:00,23 St-Baruch College (6),OMNY - Other,1,0
2/19/26 0:00,23 St-Baruch College (6),OMNY - Other,1,0
2/19/26 0:00,23 St-Baruch College (6),OMNY - Students,2,0
2/19/26 0:00,23 St-Baruch College (6),OMNY - Full Fare,114,1
2/19/26 0:00,23 St-Baruch College (6),OMNY - Fair Fare,8,0
2/19/26 0:00,23 St-Baruch College (6),OMNY - Seniors & Disability,4,0
2/18/26 23:00,23 St-Baruch College (6),OMNY - Fair Fare,6,0
2/18/26 23:00,23 St-Baruch College (6),OMNY - Other,3,0
2/18/26 23:00,23 St-Baruch College (6),OMNY - Full Fare,272,7
2/18/26 23:00,23 St-Baruch College (6),OMNY - Seniors & Disability,8,0
2/18/26 23:00,23 St-Baruch College (6),OMNY - Students,10,0
2/18/26 23:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/18/26 22:00,23 St-Baruch College (6),OMNY - Students,18,0
2/18/26 22:00,23 St-Baruch College (6),OMNY - Full Fare,491,7
2/18/26 22:00,23 St-Baruch College (6),OMNY - Fair Fare,24,0
2/18/26 22:00,23 St-Baruch College (6),OMNY - Seniors & Disability,16,1
2/18/26 22:00,23 St-Baruch College (6),OMNY - Other,6,0
2/18/26 21:00,23 St-Baruch College (6),OMNY - Students,32,0
2/18/26 21:00,23 St-Baruch College (6),OMNY - Fair Fare,50,1
2/18/26 21:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/18/26 21:00,23 St-Baruch College (6),OMNY - Seniors & Disability,28,1
2/18/26 21:00,23 St-Baruch College (6),Metrocard - Other,6,0
2/18/26 21:00,23 St-Baruch College (6),OMNY - Other,8,0
2/18/26 21:00,23 St-Baruch College (6),OMNY - Full Fare,784,10
2/18/26 20:00,23 St-Baruch College (6),OMNY - Other,8,0
2/18/26 20:00,23 St-Baruch College (6),OMNY - Full Fare,"1,217",16
2/18/26 20:00,23 St-Baruch College (6),OMNY - Seniors & Disability,44,3
2/18/26 20:00,23 St-Baruch College (6),OMNY - Students,76,1
2/18/26 20:00,23 St-Baruch College (6),OMNY - Fair Fare,67,0
2/18/26 20:00,23 St-Baruch College (6),Metrocard - Other,7,0
2/18/26 19:00,23 St-Baruch College (6),OMNY - Seniors & Disability,53,0
2/18/26 19:00,23 St-Baruch College (6),OMNY - Other,14,0
2/18/26 19:00,23 St-Baruch College (6),OMNY - Students,116,1
2/18/26 19:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,2,0
2/18/26 19:00,23 St-Baruch College (6),OMNY - Full Fare,"1,594",15
2/18/26 19:00,23 St-Baruch College (6),Metrocard - Other,4,0
2/18/26 19:00,23 St-Baruch College (6),OMNY - Fair Fare,127,2
2/18/26 18:00,23 St-Baruch College (6),OMNY - Students,79,1
2/18/26 18:00,23 St-Baruch College (6),OMNY - Seniors & Disability,73,5
2/18/26 18:00,23 St-Baruch College (6),OMNY - Fair Fare,57,2
2/18/26 18:00,23 St-Baruch College (6),Metrocard - Other,4,0
2/18/26 18:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/18/26 18:00,23 St-Baruch College (6),OMNY - Full Fare,"2,097",37
2/18/26 18:00,23 St-Baruch College (6),OMNY - Other,24,0
2/18/26 17:00,23 St-Baruch College (6),Metrocard - Other,7,0
2/18/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,6,0
2/18/26 17:00,23 St-Baruch College (6),OMNY - Fair Fare,159,1
2/18/26 17:00,23 St-Baruch College (6),OMNY - Full Fare,"2,890",48
2/18/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
